posting_date,document_date,cost_center,gl_account,amount,vendor,description
2023-05-22,2023-05-22,CC-COAST-PS,6010,4579.08,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-23,2023-05-23,CC-COAST-PS,6010,4734.71,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-24,2023-05-24,CC-COAST-PS,6010,4571.72,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-25,2023-05-25,CC-COAST-PS,6010,4516.6,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-26,2023-05-26,CC-COAST-PS,6010,4713.37,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-27,2023-05-27,CC-COAST-PS,6010,4091.24,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-28,2023-05-28,CC-COAST-PS,6010,4341.84,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-29,2023-05-29,CC-COAST-PS,6010,4630.72,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-30,2023-05-30,CC-COAST-PS,6010,4808.77,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-05-31,2023-05-31,CC-COAST-PS,6010,4685.32,SearchAds Media,Paid Search acquisition spend — 2023-05
2023-06-01,2023-06-01,CC-COAST-PS,6010,5067.68,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-02,2023-06-02,CC-COAST-PS,6010,4690.98,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-03,2023-06-03,CC-COAST-PS,6010,4452.88,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-04,2023-06-04,CC-COAST-PS,6010,4416.6,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-05,2023-06-05,CC-COAST-PS,6010,4689.75,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-06,2023-06-06,CC-COAST-PS,6010,4650.08,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-07,2023-06-07,CC-COAST-PS,6010,4384.62,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-08,2023-06-08,CC-COAST-PS,6010,4670.42,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-09,2023-06-09,CC-COAST-PS,6010,4584.89,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-10,2023-06-10,CC-COAST-PS,6010,4562.96,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-11,2023-06-11,CC-COAST-PS,6010,4294.56,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-12,2023-06-12,CC-COAST-PS,6010,4702.37,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-13,2023-06-13,CC-COAST-PS,6010,4635.69,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-14,2023-06-14,CC-COAST-PS,6010,4668.17,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-15,2023-06-15,CC-COAST-PS,6010,4891.82,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-16,2023-06-16,CC-COAST-PS,6010,4988.25,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-17,2023-06-17,CC-COAST-PS,6010,4561.74,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-18,2023-06-18,CC-COAST-PS,6010,4216.05,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-19,2023-06-19,CC-COAST-PS,6010,4819.13,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-20,2023-06-20,CC-COAST-PS,6010,4835.94,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-21,2023-06-21,CC-COAST-PS,6010,4819.28,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-22,2023-06-22,CC-COAST-PS,6010,4593.1,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-23,2023-06-23,CC-COAST-PS,6010,4825.49,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-24,2023-06-24,CC-COAST-PS,6010,4175.21,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-25,2023-06-25,CC-COAST-PS,6010,4443.59,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-26,2023-06-26,CC-COAST-PS,6010,4710.56,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-27,2023-06-27,CC-COAST-PS,6010,4634.86,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-28,2023-06-28,CC-COAST-PS,6010,4862.57,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-29,2023-06-29,CC-COAST-PS,6010,5128.07,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-06-30,2023-06-30,CC-COAST-PS,6010,4825.45,SearchAds Media,Paid Search acquisition spend — 2023-06
2023-07-01,2023-07-01,CC-COAST-PS,6010,4313.93,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-02,2023-07-02,CC-COAST-PS,6010,4348.84,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-03,2023-07-03,CC-COAST-PS,6010,4733.99,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-04,2023-07-04,CC-COAST-PS,6010,4586.26,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-05,2023-07-05,CC-COAST-PS,6010,4765.6,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-06,2023-07-06,CC-COAST-PS,6010,4866.71,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-07,2023-07-07,CC-COAST-PS,6010,4926.29,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-08,2023-07-08,CC-COAST-PS,6010,4124.43,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-09,2023-07-09,CC-COAST-PS,6010,4302.68,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-10,2023-07-10,CC-COAST-PS,6010,5346.34,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-11,2023-07-11,CC-COAST-PS,6010,4909.96,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-12,2023-07-12,CC-COAST-PS,6010,4769.84,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-13,2023-07-13,CC-COAST-PS,6010,4956.28,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-14,2023-07-14,CC-COAST-PS,6010,4988.02,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-15,2023-07-15,CC-COAST-PS,6010,4275.04,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-16,2023-07-16,CC-COAST-PS,6010,4451.52,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-17,2023-07-17,CC-COAST-PS,6010,5030.3,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-18,2023-07-18,CC-COAST-PS,6010,5174.42,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-19,2023-07-19,CC-COAST-PS,6010,4412.88,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-20,2023-07-20,CC-COAST-PS,6010,4746.01,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-21,2023-07-21,CC-COAST-PS,6010,4621.69,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-22,2023-07-22,CC-COAST-PS,6010,4139.85,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-23,2023-07-23,CC-COAST-PS,6010,4397.22,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-24,2023-07-24,CC-COAST-PS,6010,4795.68,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-25,2023-07-25,CC-COAST-PS,6010,4938.67,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-26,2023-07-26,CC-COAST-PS,6010,5008.35,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-27,2023-07-27,CC-COAST-PS,6010,4847.29,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-28,2023-07-28,CC-COAST-PS,6010,4962.25,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-29,2023-07-29,CC-COAST-PS,6010,4744.45,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-30,2023-07-30,CC-COAST-PS,6010,4437.35,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-07-31,2023-07-31,CC-COAST-PS,6010,4980.03,SearchAds Media,Paid Search acquisition spend — 2023-07
2023-08-01,2023-08-01,CC-COAST-PS,6010,4662.47,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-02,2023-08-02,CC-COAST-PS,6010,4830.11,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-03,2023-08-03,CC-COAST-PS,6010,4539.66,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-04,2023-08-04,CC-COAST-PS,6010,5029.28,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-05,2023-08-05,CC-COAST-PS,6010,3994.89,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-06,2023-08-06,CC-COAST-PS,6010,4558.4,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-07,2023-08-07,CC-COAST-PS,6010,4645.07,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-08,2023-08-08,CC-COAST-PS,6010,4887.17,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-09,2023-08-09,CC-COAST-PS,6010,4805.77,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-10,2023-08-10,CC-COAST-PS,6010,5011.85,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-11,2023-08-11,CC-COAST-PS,6010,4822.55,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-12,2023-08-12,CC-COAST-PS,6010,4341.95,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-13,2023-08-13,CC-COAST-PS,6010,4447.49,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-14,2023-08-14,CC-COAST-PS,6010,5111.8,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-15,2023-08-15,CC-COAST-PS,6010,4753.44,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-16,2023-08-16,CC-COAST-PS,6010,5113.53,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-17,2023-08-17,CC-COAST-PS,6010,4746.9,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-18,2023-08-18,CC-COAST-PS,6010,4769.49,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-19,2023-08-19,CC-COAST-PS,6010,4446.55,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-20,2023-08-20,CC-COAST-PS,6010,4259.43,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-21,2023-08-21,CC-COAST-PS,6010,4565.7,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-22,2023-08-22,CC-COAST-PS,6010,4918.16,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-23,2023-08-23,CC-COAST-PS,6010,4826.45,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-24,2023-08-24,CC-COAST-PS,6010,4825.95,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-25,2023-08-25,CC-COAST-PS,6010,4889.34,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-26,2023-08-26,CC-COAST-PS,6010,4109.28,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-27,2023-08-27,CC-COAST-PS,6010,4049.08,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-28,2023-08-28,CC-COAST-PS,6010,4750.89,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-29,2023-08-29,CC-COAST-PS,6010,4882.12,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-30,2023-08-30,CC-COAST-PS,6010,4367.25,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-08-31,2023-08-31,CC-COAST-PS,6010,4748.74,SearchAds Media,Paid Search acquisition spend — 2023-08
2023-09-01,2023-09-01,CC-COAST-PS,6010,4781.18,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-02,2023-09-02,CC-COAST-PS,6010,4094.63,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-03,2023-09-03,CC-COAST-PS,6010,4435.63,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-04,2023-09-04,CC-COAST-PS,6010,5000.61,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-05,2023-09-05,CC-COAST-PS,6010,4471.94,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-06,2023-09-06,CC-COAST-PS,6010,4645.55,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-07,2023-09-07,CC-COAST-PS,6010,4743.49,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-08,2023-09-08,CC-COAST-PS,6010,4500.26,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-09,2023-09-09,CC-COAST-PS,6010,4180.36,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-10,2023-09-10,CC-COAST-PS,6010,4137.08,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-11,2023-09-11,CC-COAST-PS,6010,4763.88,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-12,2023-09-12,CC-COAST-PS,6010,4599.93,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-13,2023-09-13,CC-COAST-PS,6010,4465.95,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-14,2023-09-14,CC-COAST-PS,6010,4981.48,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-15,2023-09-15,CC-COAST-PS,6010,4397.72,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-16,2023-09-16,CC-COAST-PS,6010,4102.6,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-17,2023-09-17,CC-COAST-PS,6010,4137.82,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-18,2023-09-18,CC-COAST-PS,6010,4502.15,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-19,2023-09-19,CC-COAST-PS,6010,4754.52,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-20,2023-09-20,CC-COAST-PS,6010,4566.94,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-21,2023-09-21,CC-COAST-PS,6010,4587.94,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-22,2023-09-22,CC-COAST-PS,6010,4641.94,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-23,2023-09-23,CC-COAST-PS,6010,4294.23,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-24,2023-09-24,CC-COAST-PS,6010,4302.7,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-25,2023-09-25,CC-COAST-PS,6010,4286.81,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-26,2023-09-26,CC-COAST-PS,6010,4790.72,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-27,2023-09-27,CC-COAST-PS,6010,4596.21,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-28,2023-09-28,CC-COAST-PS,6010,4904.56,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-29,2023-09-29,CC-COAST-PS,6010,4542.67,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-09-30,2023-09-30,CC-COAST-PS,6010,3982.9,SearchAds Media,Paid Search acquisition spend — 2023-09
2023-10-01,2023-10-01,CC-COAST-PS,6010,4007.84,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-02,2023-10-02,CC-COAST-PS,6010,4823.91,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-03,2023-10-03,CC-COAST-PS,6010,4634.46,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-04,2023-10-04,CC-COAST-PS,6010,4621.27,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-05,2023-10-05,CC-COAST-PS,6010,4624.75,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-06,2023-10-06,CC-COAST-PS,6010,4521.71,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-07,2023-10-07,CC-COAST-PS,6010,3996.19,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-08,2023-10-08,CC-COAST-PS,6010,3974.67,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-09,2023-10-09,CC-COAST-PS,6010,4536.62,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-10,2023-10-10,CC-COAST-PS,6010,4707.94,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-11,2023-10-11,CC-COAST-PS,6010,4549.28,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-12,2023-10-12,CC-COAST-PS,6010,4676.71,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-13,2023-10-13,CC-COAST-PS,6010,4597.87,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-14,2023-10-14,CC-COAST-PS,6010,4033.57,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-15,2023-10-15,CC-COAST-PS,6010,3941.84,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-16,2023-10-16,CC-COAST-PS,6010,4538.67,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-17,2023-10-17,CC-COAST-PS,6010,4750.53,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-18,2023-10-18,CC-COAST-PS,6010,4466.61,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-19,2023-10-19,CC-COAST-PS,6010,4517.77,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-20,2023-10-20,CC-COAST-PS,6010,4403.68,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-21,2023-10-21,CC-COAST-PS,6010,3840.64,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-22,2023-10-22,CC-COAST-PS,6010,3839.22,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-23,2023-10-23,CC-COAST-PS,6010,4532.55,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-24,2023-10-24,CC-COAST-PS,6010,4494.73,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-25,2023-10-25,CC-COAST-PS,6010,4649.78,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-26,2023-10-26,CC-COAST-PS,6010,4538.86,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-27,2023-10-27,CC-COAST-PS,6010,4667.57,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-28,2023-10-28,CC-COAST-PS,6010,4072.12,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-29,2023-10-29,CC-COAST-PS,6010,3846.9,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-30,2023-10-30,CC-COAST-PS,6010,4416.1,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-10-31,2023-10-31,CC-COAST-PS,6010,4723.44,SearchAds Media,Paid Search acquisition spend — 2023-10
2023-11-01,2023-11-01,CC-COAST-PS,6010,4140.21,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-02,2023-11-02,CC-COAST-PS,6010,4222.98,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-03,2023-11-03,CC-COAST-PS,6010,4196.67,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-04,2023-11-04,CC-COAST-PS,6010,3825.33,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-05,2023-11-05,CC-COAST-PS,6010,3787.18,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-06,2023-11-06,CC-COAST-PS,6010,4105.46,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-07,2023-11-07,CC-COAST-PS,6010,4374.2,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-08,2023-11-08,CC-COAST-PS,6010,4382.28,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-09,2023-11-09,CC-COAST-PS,6010,4385.27,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-10,2023-11-10,CC-COAST-PS,6010,4135.99,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-11,2023-11-11,CC-COAST-PS,6010,3682.7,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-12,2023-11-12,CC-COAST-PS,6010,4095.05,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-13,2023-11-13,CC-COAST-PS,6010,4164.3,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-14,2023-11-14,CC-COAST-PS,6010,4010.33,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-15,2023-11-15,CC-COAST-PS,6010,4448.06,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-16,2023-11-16,CC-COAST-PS,6010,4550.98,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-17,2023-11-17,CC-COAST-PS,6010,4331.72,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-18,2023-11-18,CC-COAST-PS,6010,3780.54,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-19,2023-11-19,CC-COAST-PS,6010,3532.23,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-20,2023-11-20,CC-COAST-PS,6010,4505.56,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-21,2023-11-21,CC-COAST-PS,6010,4400.05,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-22,2023-11-22,CC-COAST-PS,6010,4174.31,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-23,2023-11-23,CC-COAST-PS,6010,4111.55,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-24,2023-11-24,CC-COAST-PS,6010,4263.59,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-25,2023-11-25,CC-COAST-PS,6010,3694.48,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-26,2023-11-26,CC-COAST-PS,6010,3986.77,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-27,2023-11-27,CC-COAST-PS,6010,4423.26,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-28,2023-11-28,CC-COAST-PS,6010,4281.15,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-29,2023-11-29,CC-COAST-PS,6010,4386.4,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-11-30,2023-11-30,CC-COAST-PS,6010,4404.94,SearchAds Media,Paid Search acquisition spend — 2023-11
2023-12-01,2023-12-01,CC-COAST-PS,6010,4018.72,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-02,2023-12-02,CC-COAST-PS,6010,3860.16,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-03,2023-12-03,CC-COAST-PS,6010,3987.5,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-04,2023-12-04,CC-COAST-PS,6010,4115.25,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-05,2023-12-05,CC-COAST-PS,6010,4126.93,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-06,2023-12-06,CC-COAST-PS,6010,4180.37,SearchAds Media,Paid Search acquisition spend — 2023-12
2023-12-07,2023-12-07,CC-COAST-PS,6010,3989.81,SearchAds Media,Paid Search acquisition spend — 2023-12
