date,entity,segment,product_type,volume_in,volume_converted,volume_lost,revenue_per_unit
2023-08-29,PJM East,Affiliate,Month_to_Month,50,40,10,
2023-08-30,PJM East,Affiliate,Month_to_Month,47,38,9,
2023-08-31,PJM East,Affiliate,Month_to_Month,47,39,8,
2023-09-01,PJM East,Affiliate,Month_to_Month,46,38,8,
2023-09-02,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-09-03,PJM East,Affiliate,Month_to_Month,43,36,7,
2023-09-04,PJM East,Affiliate,Month_to_Month,49,39,10,
2023-09-05,PJM East,Affiliate,Month_to_Month,43,36,7,
2023-09-06,PJM East,Affiliate,Month_to_Month,48,40,8,
2023-09-07,PJM East,Affiliate,Month_to_Month,45,36,9,
2023-09-08,PJM East,Affiliate,Month_to_Month,48,40,8,
2023-09-09,PJM East,Affiliate,Month_to_Month,41,33,8,
2023-09-10,PJM East,Affiliate,Month_to_Month,43,37,6,
2023-09-11,PJM East,Affiliate,Month_to_Month,46,38,8,
2023-09-12,PJM East,Affiliate,Month_to_Month,47,39,8,
2023-09-13,PJM East,Affiliate,Month_to_Month,48,40,8,
2023-09-14,PJM East,Affiliate,Month_to_Month,47,39,8,
2023-09-15,PJM East,Affiliate,Month_to_Month,50,40,10,
2023-09-16,PJM East,Affiliate,Month_to_Month,43,37,6,
2023-09-17,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-09-18,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-09-19,PJM East,Affiliate,Month_to_Month,47,38,9,
2023-09-20,PJM East,Affiliate,Month_to_Month,45,36,9,
2023-09-21,PJM East,Affiliate,Month_to_Month,50,43,7,
2023-09-22,PJM East,Affiliate,Month_to_Month,44,37,7,
2023-09-23,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-09-24,PJM East,Affiliate,Month_to_Month,40,33,7,
2023-09-25,PJM East,Affiliate,Month_to_Month,48,40,8,
2023-09-26,PJM East,Affiliate,Month_to_Month,49,40,9,
2023-09-27,PJM East,Affiliate,Month_to_Month,46,38,8,
2023-09-28,PJM East,Affiliate,Month_to_Month,47,39,8,
2023-09-29,PJM East,Affiliate,Month_to_Month,47,39,8,
2023-09-30,PJM East,Affiliate,Month_to_Month,43,37,6,
2023-10-01,PJM East,Affiliate,Month_to_Month,38,31,7,
2023-10-02,PJM East,Affiliate,Month_to_Month,46,39,7,
2023-10-03,PJM East,Affiliate,Month_to_Month,44,37,7,
2023-10-04,PJM East,Affiliate,Month_to_Month,43,34,9,
2023-10-05,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-10-06,PJM East,Affiliate,Month_to_Month,44,38,6,
2023-10-07,PJM East,Affiliate,Month_to_Month,38,31,7,
2023-10-08,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-10-09,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-10-10,PJM East,Affiliate,Month_to_Month,46,39,7,
2023-10-11,PJM East,Affiliate,Month_to_Month,46,39,7,
2023-10-12,PJM East,Affiliate,Month_to_Month,47,38,9,
2023-10-13,PJM East,Affiliate,Month_to_Month,44,36,8,
2023-10-14,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-10-15,PJM East,Affiliate,Month_to_Month,40,32,8,
2023-10-16,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-10-17,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-10-18,PJM East,Affiliate,Month_to_Month,47,39,8,
2023-10-19,PJM East,Affiliate,Month_to_Month,48,40,8,
2023-10-20,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-10-21,PJM East,Affiliate,Month_to_Month,39,33,6,
2023-10-22,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-10-23,PJM East,Affiliate,Month_to_Month,47,38,9,
2023-10-24,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-10-25,PJM East,Affiliate,Month_to_Month,44,35,9,
2023-10-26,PJM East,Affiliate,Month_to_Month,45,38,7,
2023-10-27,PJM East,Affiliate,Month_to_Month,44,36,8,
2023-10-28,PJM East,Affiliate,Month_to_Month,41,33,8,
2023-10-29,PJM East,Affiliate,Month_to_Month,39,31,8,
2023-10-30,PJM East,Affiliate,Month_to_Month,44,35,9,
2023-10-31,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-11-01,PJM East,Affiliate,Month_to_Month,44,36,8,
2023-11-02,PJM East,Affiliate,Month_to_Month,43,35,8,
2023-11-03,PJM East,Affiliate,Month_to_Month,44,39,5,
2023-11-04,PJM East,Affiliate,Month_to_Month,38,33,5,
2023-11-05,PJM East,Affiliate,Month_to_Month,41,35,6,
2023-11-06,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-11-07,PJM East,Affiliate,Month_to_Month,43,36,7,
2023-11-08,PJM East,Affiliate,Month_to_Month,42,34,8,
2023-11-09,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-11-10,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-11-11,PJM East,Affiliate,Month_to_Month,36,30,6,
2023-11-12,PJM East,Affiliate,Month_to_Month,36,30,6,
2023-11-13,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-11-14,PJM East,Affiliate,Month_to_Month,44,36,8,
2023-11-15,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-11-16,PJM East,Affiliate,Month_to_Month,40,33,7,
2023-11-17,PJM East,Affiliate,Month_to_Month,43,36,7,
2023-11-18,PJM East,Affiliate,Month_to_Month,38,32,6,
2023-11-19,PJM East,Affiliate,Month_to_Month,37,30,7,
2023-11-20,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-11-21,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-11-22,PJM East,Affiliate,Month_to_Month,43,35,8,
2023-11-23,PJM East,Affiliate,Month_to_Month,46,39,7,
2023-11-24,PJM East,Affiliate,Month_to_Month,41,35,6,
2023-11-25,PJM East,Affiliate,Month_to_Month,38,31,7,
2023-11-26,PJM East,Affiliate,Month_to_Month,39,33,6,
2023-11-27,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-11-28,PJM East,Affiliate,Month_to_Month,44,37,7,
2023-11-29,PJM East,Affiliate,Month_to_Month,46,38,8,
2023-11-30,PJM East,Affiliate,Month_to_Month,45,37,8,
2023-12-01,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-12-02,PJM East,Affiliate,Month_to_Month,39,33,6,
2023-12-03,PJM East,Affiliate,Month_to_Month,38,32,6,
2023-12-04,PJM East,Affiliate,Month_to_Month,42,35,7,
2023-12-05,PJM East,Affiliate,Month_to_Month,42,34,8,
2023-12-06,PJM East,Affiliate,Month_to_Month,43,35,8,
2023-12-07,PJM East,Affiliate,Month_to_Month,40,33,7,
2023-12-08,PJM East,Affiliate,Month_to_Month,43,35,8,
2023-12-09,PJM East,Affiliate,Month_to_Month,38,32,6,
2023-12-10,PJM East,Affiliate,Month_to_Month,37,31,6,
2023-12-11,PJM East,Affiliate,Month_to_Month,42,34,8,
2023-12-12,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-12-13,PJM East,Affiliate,Month_to_Month,44,37,7,
2023-12-14,PJM East,Affiliate,Month_to_Month,43,35,8,
2023-12-15,PJM East,Affiliate,Month_to_Month,41,35,6,
2023-12-16,PJM East,Affiliate,Month_to_Month,38,32,6,
2023-12-17,PJM East,Affiliate,Month_to_Month,38,31,7,
2023-12-18,PJM East,Affiliate,Month_to_Month,41,35,6,
2023-12-19,PJM East,Affiliate,Month_to_Month,42,34,8,
2023-12-20,PJM East,Affiliate,Month_to_Month,42,34,8,
2023-12-21,PJM East,Affiliate,Month_to_Month,41,35,6,
2023-12-22,PJM East,Affiliate,Month_to_Month,39,31,8,
2023-12-23,PJM East,Affiliate,Month_to_Month,37,31,6,
2023-12-24,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-12-25,PJM East,Affiliate,Month_to_Month,41,34,7,
2023-12-26,PJM East,Affiliate,Month_to_Month,42,36,6,
2023-12-27,PJM East,Affiliate,Month_to_Month,43,36,7,
2023-12-28,PJM East,Affiliate,Month_to_Month,41,33,8,
2023-12-29,PJM East,Affiliate,Month_to_Month,43,36,7,
2023-12-30,PJM East,Affiliate,Month_to_Month,33,28,5,
2023-12-31,PJM East,Affiliate,Month_to_Month,39,32,7,
2024-01-01,PJM East,Affiliate,Month_to_Month,41,35,6,
2024-01-02,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-01-03,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-01-04,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-01-05,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-01-06,PJM East,Affiliate,Month_to_Month,38,31,7,
2024-01-07,PJM East,Affiliate,Month_to_Month,39,33,6,
2024-01-08,PJM East,Affiliate,Month_to_Month,40,34,6,
2024-01-09,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-01-10,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-01-11,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-01-12,PJM East,Affiliate,Month_to_Month,38,32,6,
2024-01-13,PJM East,Affiliate,Month_to_Month,34,29,5,
2024-01-14,PJM East,Affiliate,Month_to_Month,40,34,6,
2024-01-15,PJM East,Affiliate,Month_to_Month,42,36,6,
2024-01-16,PJM East,Affiliate,Month_to_Month,37,29,8,
2024-01-17,PJM East,Affiliate,Month_to_Month,43,37,6,
2024-01-18,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-01-19,PJM East,Affiliate,Month_to_Month,43,34,9,
2024-01-20,PJM East,Affiliate,Month_to_Month,38,31,7,
2024-01-21,PJM East,Affiliate,Month_to_Month,38,30,8,
2024-01-22,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-01-23,PJM East,Affiliate,Month_to_Month,45,36,9,
2024-01-24,PJM East,Affiliate,Month_to_Month,43,35,8,
2024-01-25,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-01-26,PJM East,Affiliate,Month_to_Month,38,31,7,
2024-01-27,PJM East,Affiliate,Month_to_Month,37,30,7,
2024-01-28,PJM East,Affiliate,Month_to_Month,39,32,7,
2024-01-29,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-01-30,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-01-31,PJM East,Affiliate,Month_to_Month,41,33,8,
2024-02-01,PJM East,Affiliate,Month_to_Month,40,33,7,
2024-02-02,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-02-03,PJM East,Affiliate,Month_to_Month,38,32,6,
2024-02-04,PJM East,Affiliate,Month_to_Month,37,31,6,
2024-02-05,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-02-06,PJM East,Affiliate,Month_to_Month,43,35,8,
2024-02-07,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-02-08,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-02-09,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-02-10,PJM East,Affiliate,Month_to_Month,40,33,7,
2024-02-11,PJM East,Affiliate,Month_to_Month,39,33,6,
2024-02-12,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-02-13,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-02-14,PJM East,Affiliate,Month_to_Month,43,35,8,
2024-02-15,PJM East,Affiliate,Month_to_Month,41,33,8,
2024-02-16,PJM East,Affiliate,Month_to_Month,40,33,7,
2024-02-17,PJM East,Affiliate,Month_to_Month,40,34,6,
2024-02-18,PJM East,Affiliate,Month_to_Month,40,33,7,
2024-02-19,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-02-20,PJM East,Affiliate,Month_to_Month,44,37,7,
2024-02-21,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-02-22,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-02-23,PJM East,Affiliate,Month_to_Month,42,36,6,
2024-02-24,PJM East,Affiliate,Month_to_Month,41,35,6,
2024-02-25,PJM East,Affiliate,Month_to_Month,39,33,6,
2024-02-26,PJM East,Affiliate,Month_to_Month,39,34,5,
2024-02-27,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-02-28,PJM East,Affiliate,Month_to_Month,42,35,7,
2024-02-29,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-03-01,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-03-02,PJM East,Affiliate,Month_to_Month,39,31,8,
2024-03-03,PJM East,Affiliate,Month_to_Month,37,30,7,
2024-03-04,PJM East,Affiliate,Month_to_Month,44,37,7,
2024-03-05,PJM East,Affiliate,Month_to_Month,47,38,9,
2024-03-06,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-03-07,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-03-08,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-03-09,PJM East,Affiliate,Month_to_Month,39,32,7,
2024-03-10,PJM East,Affiliate,Month_to_Month,40,34,6,
2024-03-11,PJM East,Affiliate,Month_to_Month,45,38,7,
2024-03-12,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-03-13,PJM East,Affiliate,Month_to_Month,44,37,7,
2024-03-14,PJM East,Affiliate,Month_to_Month,43,35,8,
2024-03-15,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-03-16,PJM East,Affiliate,Month_to_Month,36,29,7,
2024-03-17,PJM East,Affiliate,Month_to_Month,38,32,6,
2024-03-18,PJM East,Affiliate,Month_to_Month,43,35,8,
2024-03-19,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-03-20,PJM East,Affiliate,Month_to_Month,39,32,7,
2024-03-21,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-03-22,PJM East,Affiliate,Month_to_Month,45,36,9,
2024-03-23,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-03-24,PJM East,Affiliate,Month_to_Month,39,33,6,
2024-03-25,PJM East,Affiliate,Month_to_Month,42,36,6,
2024-03-26,PJM East,Affiliate,Month_to_Month,43,34,9,
2024-03-27,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-03-28,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-03-29,PJM East,Affiliate,Month_to_Month,41,35,6,
2024-03-30,PJM East,Affiliate,Month_to_Month,38,31,7,
2024-03-31,PJM East,Affiliate,Month_to_Month,39,32,7,
2024-04-01,PJM East,Affiliate,Month_to_Month,47,39,8,
2024-04-02,PJM East,Affiliate,Month_to_Month,44,37,7,
2024-04-03,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-04-04,PJM East,Affiliate,Month_to_Month,46,39,7,
2024-04-05,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-04-06,PJM East,Affiliate,Month_to_Month,40,32,8,
2024-04-07,PJM East,Affiliate,Month_to_Month,41,33,8,
2024-04-08,PJM East,Affiliate,Month_to_Month,48,39,9,
2024-04-09,PJM East,Affiliate,Month_to_Month,43,33,10,
2024-04-10,PJM East,Affiliate,Month_to_Month,47,38,9,
2024-04-11,PJM East,Affiliate,Month_to_Month,45,36,9,
2024-04-12,PJM East,Affiliate,Month_to_Month,49,40,9,
2024-04-13,PJM East,Affiliate,Month_to_Month,39,32,7,
2024-04-14,PJM East,Affiliate,Month_to_Month,40,33,7,
2024-04-15,PJM East,Affiliate,Month_to_Month,47,40,7,
2024-04-16,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-04-17,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-04-18,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-04-19,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-04-20,PJM East,Affiliate,Month_to_Month,42,34,8,
2024-04-21,PJM East,Affiliate,Month_to_Month,40,33,7,
2024-04-22,PJM East,Affiliate,Month_to_Month,44,36,8,
2024-04-23,PJM East,Affiliate,Month_to_Month,43,36,7,
2024-04-24,PJM East,Affiliate,Month_to_Month,47,40,7,
2024-04-25,PJM East,Affiliate,Month_to_Month,45,38,7,
2024-04-26,PJM East,Affiliate,Month_to_Month,41,34,7,
2024-04-27,PJM East,Affiliate,Month_to_Month,38,31,7,
2024-04-28,PJM East,Affiliate,Month_to_Month,42,36,6,
2024-04-29,PJM East,Affiliate,Month_to_Month,46,38,8,
2024-04-30,PJM East,Affiliate,Month_to_Month,45,36,9,
2024-05-01,PJM East,Affiliate,Month_to_Month,44,37,7,
2024-03-01,ERCOT Coast,Affiliate,Term,30,25,5,58.58
2024-03-02,ERCOT Coast,Affiliate,Term,26,22,4,60.13
2024-03-03,ERCOT Coast,Affiliate,Term,27,23,4,59.42
2024-03-04,ERCOT Coast,Affiliate,Term,28,23,5,60.87
2024-03-05,ERCOT Coast,Affiliate,Term,29,24,5,57.54
2024-03-06,ERCOT Coast,Affiliate,Term,30,25,5,60.38
2024-03-07,ERCOT Coast,Affiliate,Term,29,24,5,60.11
2024-03-08,ERCOT Coast,Affiliate,Term,27,24,3,60.71
2024-03-09,ERCOT Coast,Affiliate,Term,25,21,4,61.63
2024-03-10,ERCOT Coast,Affiliate,Term,26,22,4,62.34
2024-03-11,ERCOT Coast,Affiliate,Term,29,25,4,57.65
2024-03-12,ERCOT Coast,Affiliate,Term,30,25,5,60.52
2024-03-13,ERCOT Coast,Affiliate,Term,27,22,5,60.25
2024-03-14,ERCOT Coast,Affiliate,Term,30,26,4,59.21
2024-03-15,ERCOT Coast,Affiliate,Term,29,24,5,59.82
2024-03-16,ERCOT Coast,Affiliate,Term,25,22,3,60.21
2024-03-17,ERCOT Coast,Affiliate,Term,26,22,4,62.32
2024-03-18,ERCOT Coast,Affiliate,Term,30,25,5,60.97
2024-03-19,ERCOT Coast,Affiliate,Term,29,24,5,59.86
2024-03-20,ERCOT Coast,Affiliate,Term,29,25,4,59.08
2024-03-21,ERCOT Coast,Affiliate,Term,29,24,5,60.82
2024-03-22,ERCOT Coast,Affiliate,Term,27,23,4,61.11
2024-03-23,ERCOT Coast,Affiliate,Term,26,21,5,59.38
2024-03-24,ERCOT Coast,Affiliate,Term,25,21,4,60.43
2024-03-25,ERCOT Coast,Affiliate,Term,27,23,4,60.53
2024-03-26,ERCOT Coast,Affiliate,Term,29,25,4,59.36
2024-03-27,ERCOT Coast,Affiliate,Term,29,25,4,59.42
2024-03-28,ERCOT Coast,Affiliate,Term,29,24,5,60.49
2024-03-29,ERCOT Coast,Affiliate,Term,30,24,6,58.86
2024-03-30,ERCOT Coast,Affiliate,Term,26,21,5,59.96
2024-03-31,ERCOT Coast,Affiliate,Term,24,20,4,59.93
2024-04-01,ERCOT Coast,Affiliate,Term,30,26,4,59.35
2024-04-02,ERCOT Coast,Affiliate,Term,30,26,4,59.14
2024-04-03,ERCOT Coast,Affiliate,Term,31,26,5,61.07
2024-04-04,ERCOT Coast,Affiliate,Term,30,26,4,59.63
2024-04-05,ERCOT Coast,Affiliate,Term,31,26,5,58.86
2024-04-06,ERCOT Coast,Affiliate,Term,28,24,4,57.7
2024-04-07,ERCOT Coast,Affiliate,Term,28,24,4,60.89
2024-04-08,ERCOT Coast,Affiliate,Term,27,23,4,57.38
2024-04-09,ERCOT Coast,Affiliate,Term,31,26,5,60.96
2024-04-10,ERCOT Coast,Affiliate,Term,32,27,5,59.28
2024-04-11,ERCOT Coast,Affiliate,Term,29,25,4,61.41
2024-04-12,ERCOT Coast,Affiliate,Term,29,25,4,59.36
2024-04-13,ERCOT Coast,Affiliate,Term,28,24,4,60.4
2024-04-14,ERCOT Coast,Affiliate,Term,26,22,4,61.47
2024-04-15,ERCOT Coast,Affiliate,Term,31,26,5,60.89
2024-04-16,ERCOT Coast,Affiliate,Term,30,25,5,59.32
2024-04-17,ERCOT Coast,Affiliate,Term,33,28,5,59.87
2024-04-18,ERCOT Coast,Affiliate,Term,28,23,5,58.11
2024-04-19,ERCOT Coast,Affiliate,Term,29,24,5,59.88
2024-04-20,ERCOT Coast,Affiliate,Term,27,23,4,60.29
2024-04-21,ERCOT Coast,Affiliate,Term,26,21,5,59.14
2024-04-22,ERCOT Coast,Affiliate,Term,29,24,5,60.91
2024-04-23,ERCOT Coast,Affiliate,Term,31,26,5,59.55
2024-04-24,ERCOT Coast,Affiliate,Term,31,27,4,59.73
2024-04-25,ERCOT Coast,Affiliate,Term,31,26,5,59.98
2024-04-26,ERCOT Coast,Affiliate,Term,31,26,5,60.21
2024-04-27,ERCOT Coast,Affiliate,Term,28,23,5,59.81
2024-04-28,ERCOT Coast,Affiliate,Term,27,22,5,60.68
2024-04-29,ERCOT Coast,Affiliate,Term,30,25,5,60.92
2024-04-30,ERCOT Coast,Affiliate,Term,30,26,4,58.95
2024-05-01,ERCOT Coast,Affiliate,Term,31,27,4,58.59
